word=de,f=221,flags=,originalFreq=221
word=Hanna-Barbera,f=76,flags=,originalFreq=76
word=Hariri,f=76,flags=,originalFreq=76
word=Harrington,f=76,flags=,originalFreq=76
word=Haute-Auvergne,f=76,flags=,originalFreq=76
word=Havilland,f=76,flags=,originalFreq=76
word=Hayek,f=76,flags=,originalFreq=76
word=Hebei,f=76,flags=,originalFreq=76
word=Heinkel,f=76,flags=,originalFreq=76
word=Henan,f=76,flags=,originalFreq=76
word=Herstal,f=76,flags=,originalFreq=76
word=Hewitt,f=76,flags=,originalFreq=76
word=Hiroshi,f=76,flags=,originalFreq=76
word=Hopper,f=76,flags=,originalFreq=76
word=Huesca,f=76,flags=,originalFreq=76
word=Hunan,f=76,flags=,originalFreq=76
word=Husserl,f=76,flags=,originalFreq=76
word=Huston,f=76,flags=,originalFreq=76
word=Hôtel-Dieu,f=76,flags=,originalFreq=76
word=INRA,f=76,flags=,originalFreq=76
word=ITIS,f=76,flags=,originalFreq=76
word=Iliade,f=76,flags=,originalFreq=76
word=Ingres,f=76,flags=,originalFreq=76
word=Isabeau,f=76,flags=,originalFreq=76
word=Jean-Denis,f=76,flags=,originalFreq=76
word=Jean-Guillaume,f=76,flags=,originalFreq=76
word=Jean-Robert,f=76,flags=,originalFreq=76
word=Jerzy,f=76,flags=,originalFreq=76
word=Jonzac,f=76,flags=,originalFreq=76
word=Judd,f=76,flags=,originalFreq=76
word=Juliet,f=76,flags=,originalFreq=76
word=Kaliningrad,f=76,flags=,originalFreq=76
word=Kanye,f=76,flags=,originalFreq=76
word=Kaplan,f=76,flags=,originalFreq=76
word=Karine,f=76,flags=,originalFreq=76
word=Karl-Heinz,f=76,flags=,originalFreq=76
word=Kathy,f=76,flags=,originalFreq=76
word=Katz,f=76,flags=,originalFreq=76
word=Kaunas,f=76,flags=,originalFreq=76
word=Kaï-chek,f=76,flags=,originalFreq=76
word=Kerguelen,f=76,flags=,originalFreq=76
word=Kerouac,f=76,flags=,originalFreq=76
word=Kharkov,f=76,flags=,originalFreq=76
word=Khorasan,f=76,flags=,originalFreq=76
word=Kirchner,f=76,flags=,originalFreq=76
word=Koursk,f=76,flags=,originalFreq=76
word=Kragujevac,f=76,flags=,originalFreq=76
word=Kraus,f=76,flags=,originalFreq=76
word=Krupp,f=76,flags=,originalFreq=76
word=Kuala,f=76,flags=,originalFreq=76
word=L'Azuré,f=76,flags=,originalFreq=76
word=L'Estaque,f=76,flags=,originalFreq=76
word=LMP2,f=76,flags=,originalFreq=76
word=Lahore,f=76,flags=,originalFreq=76
word=Landesliga,f=76,flags=,originalFreq=76
word=Langevin,f=76,flags=,originalFreq=76
word=Lannion,f=76,flags=,originalFreq=76
word=Laponie,f=76,flags=,originalFreq=76
word=Lavoisier,f=76,flags=,originalFreq=76
word=Leiria,f=76,flags=,originalFreq=76
word=Levasseur,f=76,flags=,originalFreq=76
word=Libreville,f=76,flags=,originalFreq=76
word=Lindsey,f=76,flags=,originalFreq=76
word=Linus,f=76,flags=,originalFreq=76
word=Lisp,f=76,flags=,originalFreq=76
word=Lope,f=76,flags=,originalFreq=76
word=Lothar,f=76,flags=,originalFreq=76
word=Louis-Antoine,f=76,flags=,originalFreq=76
word=Louxor,f=76,flags=,originalFreq=76
word=Lucio,f=76,flags=,originalFreq=76
word=Ludovico,f=76,flags=,originalFreq=76
word=Lydie,f=76,flags=,originalFreq=76
word=László,f=76,flags=,originalFreq=76
word=MX,f=76,flags=,originalFreq=76
word=Machiavel,f=76,flags=,originalFreq=76
word=Mailly,f=76,flags=,originalFreq=76
word=Malibu,f=76,flags=,originalFreq=76
word=Mansart,f=76,flags=,originalFreq=76
word=Marcelo,f=76,flags=,originalFreq=76
word=Marchal,f=76,flags=,originalFreq=76
word=Mariannes,f=76,flags=,originalFreq=76
word=Marie-Caroline,f=76,flags=,originalFreq=76
word=Marie-Galante,f=76,flags=,originalFreq=76
word=Marivaux,f=76,flags=,originalFreq=76
word=Marko,f=76,flags=,originalFreq=76
word=Maurizio,f=76,flags=,originalFreq=76
word=Mauroy,f=76,flags=,originalFreq=76
word=Maurétanie,f=76,flags=,originalFreq=76
word=Mazovie,f=76,flags=,originalFreq=76
word=McCann,f=76,flags=,originalFreq=76
word=Mellon,f=76,flags=,originalFreq=76
word=Merkel,f=76,flags=,originalFreq=76
word=MiG-21,f=76,flags=,originalFreq=76
word=Michaux,f=76,flags=,originalFreq=76
word=Middlesex,f=76,flags=,originalFreq=76
word=Milhaud,f=76,flags=,originalFreq=76
word=Molé,f=76,flags=,originalFreq=76
word=Monmouth,f=76,flags=,originalFreq=76
word=Mont-Liban,f=76,flags=,originalFreq=76
word=Mont-Louis,f=76,flags=,originalFreq=76
word=Montereau,f=76,flags=,originalFreq=76
word=Montlhéry,f=76,flags=,originalFreq=76
word=Montmirail,f=76,flags=,originalFreq=76
word=Morand,f=76,flags=,originalFreq=76
word=Morgane,f=76,flags=,originalFreq=76
word=Mortain,f=76,flags=,originalFreq=76
word=Mouammar,f=76,flags=,originalFreq=76
word=Moubarak,f=76,flags=,originalFreq=76
word=Mulroney,f=76,flags=,originalFreq=76
word=Myanmar,f=76,flags=,originalFreq=76
word=Ménard,f=76,flags=,originalFreq=76
word=NACA,f=76,flags=,originalFreq=76
word=NASDAQ,f=76,flags=,originalFreq=76
word=Napier,f=76,flags=,originalFreq=76
word=Natacha,f=76,flags=,originalFreq=76
word=Netscape,f=76,flags=,originalFreq=76
word=Nils,f=76,flags=,originalFreq=76
word=Nitra,f=76,flags=,originalFreq=76
word=Nogent,f=76,flags=,originalFreq=76
word=Nord-du-Québec,f=76,flags=,originalFreq=76
word=Nouvelle-Bretagne,f=76,flags=,originalFreq=76
word=Núñez,f=76,flags=,originalFreq=76
word=O'Leary,f=76,flags=,originalFreq=76
word=O'Toole,f=76,flags=,originalFreq=76
word=Obélix,f=76,flags=,originalFreq=76
word=Okinawa,f=76,flags=,originalFreq=76
word=Ollivier,f=76,flags=,originalFreq=76
word=Olsen,f=76,flags=,originalFreq=76
word=Omaha,f=76,flags=,originalFreq=76
word=Osborne,f=76,flags=,originalFreq=76
word=PACS,f=76,flags=,originalFreq=76
word=PMU,f=76,flags=,originalFreq=76
word=Paige,f=76,flags=,originalFreq=76
word=Pamiers,f=76,flags=,originalFreq=76
word=Papouasie,f=76,flags=,originalFreq=76
word=Pasadena,f=76,flags=,originalFreq=76
word=Paterson,f=76,flags=,originalFreq=76
word=Patti,f=76,flags=,originalFreq=76
word=Pembroke,f=76,flags=,originalFreq=76
word=Peppers,f=76,flags=,originalFreq=76
word=Pergame,f=76,flags=,originalFreq=76
word=Petersen,f=76,flags=,originalFreq=76
word=Phelps,f=76,flags=,originalFreq=76
word=Pixar,f=76,flags=,originalFreq=76
word=Poulenc,f=76,flags=,originalFreq=76
word=Proudhon,f=76,flags=,originalFreq=76
word=Puisaye,f=76,flags=,originalFreq=76
word=Puteaux,f=76,flags=,originalFreq=76
word=Qinghai,f=76,flags=,originalFreq=76
word=RB,f=76,flags=,originalFreq=76
word=RV,f=76,flags=,originalFreq=76
word=Raguse,f=76,flags=,originalFreq=76
word=Raleigh,f=76,flags=,originalFreq=76
word=Rambaud,f=76,flags=,originalFreq=76
word=Ribera,f=76,flags=,originalFreq=76
word=Richer,f=76,flags=,originalFreq=76
word=Robbins,f=76,flags=,originalFreq=76
word=Rojas,f=76,flags=,originalFreq=76
word=Rostand,f=76,flags=,originalFreq=76
word=Rowland,f=76,flags=,originalFreq=76
word=Ruben,f=76,flags=,originalFreq=76
word=Rudi,f=76,flags=,originalFreq=76
word=Régine,f=76,flags=,originalFreq=76
word=SCSI,f=76,flags=,originalFreq=76
word=Saadia,f=76,flags=,originalFreq=76
word=Sadi,f=76,flags=,originalFreq=76
word=Saint-Amand-Montrond,f=76,flags=,originalFreq=76
word=Saint-Calais,f=76,flags=,originalFreq=76
word=Saint-Césaire,f=76,flags=,originalFreq=76
word=Saint-Ghislain,f=76,flags=,originalFreq=76
word=Saint-Isidore,f=76,flags=,originalFreq=76
word=Saint-Josse,f=76,flags=,originalFreq=76
word=Saint-Ouen-l'Aumône,f=76,flags=,originalFreq=76
word=Saint-Pierre-des-Corps,f=76,flags=,originalFreq=76
word=Saint-Urbain,f=76,flags=,originalFreq=76
word=Sainte-Marie-Madeleine,f=76,flags=,originalFreq=76
word=Sasha,f=76,flags=,originalFreq=76
word=Saussure,f=76,flags=,originalFreq=76
word=Saxe-Weimar-Eisenach,f=76,flags=,originalFreq=76
word=Schleswig,f=76,flags=,originalFreq=76
word=Schuman,f=76,flags=,originalFreq=76
word=Schwerin,f=76,flags=,originalFreq=76
word=Shimon,f=76,flags=,originalFreq=76
word=Shippagan,f=76,flags=,originalFreq=76
word=Sigebert,f=76,flags=,originalFreq=76
word=Sophocle,f=76,flags=,originalFreq=76
word=Spitfire,f=76,flags=,originalFreq=76
word=Steelers,f=76,flags=,originalFreq=76
word=Sully-sur-Loire,f=76,flags=,originalFreq=76
word=Suétone,f=76,flags=,originalFreq=76
word=Swaziland,f=76,flags=,originalFreq=76
word=Séguin,f=76,flags=,originalFreq=76
word=Ségur,f=76,flags=,originalFreq=76
word=TCSP,f=76,flags=,originalFreq=76
word=Tamara,f=76,flags=,originalFreq=76
word=Tancrède,f=76,flags=,originalFreq=76
word=Tarzan,f=76,flags=,originalFreq=76
word=Thann,f=76,flags=,originalFreq=76
word=Théodora,f=76,flags=,originalFreq=76
word=Tilly,f=76,flags=,originalFreq=76
word=Timo,f=76,flags=,originalFreq=76
word=Tournon,f=76,flags=,originalFreq=76
word=Tourville,f=76,flags=,originalFreq=76
word=Troms,f=76,flags=,originalFreq=76
word=Trotski,f=76,flags=,originalFreq=76
word=Tsahal,f=76,flags=,originalFreq=76
word=Tyrrell,f=76,flags=,originalFreq=76
word=UMTS,f=76,flags=,originalFreq=76
word=Uranus,f=76,flags=,originalFreq=76
word=Urbino,f=76,flags=,originalFreq=76
word=VG,f=76,flags=,originalFreq=76
word=Vaudémont,f=76,flags=,originalFreq=76
word=Villefranche-sur-Mer,f=76,flags=,originalFreq=76
word=Villé,f=76,flags=,originalFreq=76
word=Vogt,f=76,flags=,originalFreq=76
word=WSOP,f=76,flags=,originalFreq=76
word=Walden,f=76,flags=,originalFreq=76
word=Wavre,f=76,flags=,originalFreq=76
word=WikiLeaks,f=76,flags=,originalFreq=76
word=Wollstonecraft,f=76,flags=,originalFreq=76
word=Woluwe-Saint-Pierre,f=76,flags=,originalFreq=76
word=Woodrow,f=76,flags=,originalFreq=76
word=Wurtzbourg,f=76,flags=,originalFreq=76
word=X-Force,f=76,flags=,originalFreq=76
word=Yamato,f=76,flags=,originalFreq=76
word=Zimmermann,f=76,flags=,originalFreq=76
word=abats,f=76,flags=,originalFreq=76
word=abattage,f=76,flags=,originalFreq=76
word=abdominal,f=76,flags=,originalFreq=76
word=abroger,f=76,flags=,originalFreq=76
word=abéliens,f=76,flags=,originalFreq=76
word=accaparé,f=76,flags=,originalFreq=76
word=accentuation,f=76,flags=,originalFreq=76
word=accompagnèrent,f=76,flags=,originalFreq=76
word=accordera,f=76,flags=,originalFreq=76
word=accouplements,f=76,flags=,originalFreq=76
word=accro,f=76,flags=,originalFreq=76
word=accréditer,f=76,flags=,originalFreq=76
word=accueillante,f=76,flags=,originalFreq=76
word=accusèrent,f=76,flags=,originalFreq=76
word=aciérie,f=76,flags=,originalFreq=76
word=acquittée,f=76,flags=,originalFreq=76
word=acquière,f=76,flags=,originalFreq=76
word=adaptateurs,f=76,flags=,originalFreq=76
word=additionnée,f=76,flags=,originalFreq=76
word=adhésifs,f=76,flags=,originalFreq=76
word=adjoignant,f=76,flags=,originalFreq=76
word=adjugé,f=76,flags=,originalFreq=76
word=admettait,f=76,flags=,originalFreq=76
word=administratrice,f=76,flags=,originalFreq=76
word=adorée,f=76,flags=,originalFreq=76
word=adressant,f=76,flags=,originalFreq=76
word=advint,f=76,flags=,originalFreq=76
word=affectionnait,f=76,flags=,originalFreq=76
word=affectives,f=76,flags=,originalFreq=76
word=affiliations,f=76,flags=,originalFreq=76
word=affixes,f=76,flags=,originalFreq=76
word=affleurement,f=76,flags=,originalFreq=76
word=affranchit,f=76,flags=,originalFreq=76
word=affût,f=76,flags=,originalFreq=76
word=affûts,f=76,flags=,originalFreq=76
word=aficionados,f=76,flags=,originalFreq=76
word=agacé,f=76,flags=,originalFreq=76
word=aggravées,f=76,flags=,originalFreq=76
word=agissaient,f=76,flags=,originalFreq=76
word=agitations,f=76,flags=,originalFreq=76
word=agnostique,f=76,flags=,originalFreq=76
word=agrafes,f=76,flags=,originalFreq=76
word=agronomes,f=76,flags=,originalFreq=76
word=agrémenter,f=76,flags=,originalFreq=76
word=agréments,f=76,flags=,originalFreq=76
word=aideront,f=76,flags=,originalFreq=76
word=aigre,f=76,flags=,originalFreq=76
word=aiguillages,f=76,flags=,originalFreq=76
word=ajoute-t-il,f=76,flags=,originalFreq=76
word=alaouite,f=76,flags=,originalFreq=76
word=alcalines,f=76,flags=,originalFreq=76
word=alcanes,f=76,flags=,originalFreq=76
word=allouer,f=76,flags=,originalFreq=76
word=almanach,f=76,flags=,originalFreq=76
word=alpestre,f=76,flags=,originalFreq=76
word=alphabétiques,f=76,flags=,originalFreq=76
word=alpinisme,f=76,flags=,originalFreq=76
word=amasser,f=76,flags=,originalFreq=76
word=amicalement,f=76,flags=,originalFreq=76
word=amniotique,f=76,flags=,originalFreq=76
word=amortisseur,f=76,flags=,originalFreq=76
word=amplifiées,f=76,flags=,originalFreq=76
word=amusement,f=76,flags=,originalFreq=76
word=analgésique,f=76,flags=,originalFreq=76
word=anatolien,f=76,flags=,originalFreq=76
word=androïdes,f=76,flags=,originalFreq=76
word=animalières,f=76,flags=,originalFreq=76
word=annexant,f=76,flags=,originalFreq=76
word=annonciateur,f=76,flags=,originalFreq=76
word=anthropomorphique,f=76,flags=,originalFreq=76
word=anti-apartheid,f=76,flags=,originalFreq=76
word=anti-aériennes,f=76,flags=,originalFreq=76
word=anti-guerre,f=76,flags=,originalFreq=76
word=anti-impérialiste,f=76,flags=,originalFreq=76
word=antiaérien,f=76,flags=,originalFreq=76
word=antiaériens,f=76,flags=,originalFreq=76
word=anticléricaux,f=76,flags=,originalFreq=76
word=anticommunistes,f=76,flags=,originalFreq=76
word=antimaçonnique,f=76,flags=,originalFreq=76
word=antipape,f=76,flags=,originalFreq=76
word=antiseptiques,f=76,flags=,originalFreq=76
word=apaisée,f=76,flags=,originalFreq=76
word=apex,f=76,flags=,originalFreq=76
word=apicale,f=76,flags=,originalFreq=76
word=aplatis,f=76,flags=,originalFreq=76
word=appartiendrait,f=76,flags=,originalFreq=76
word=appauvrie,f=76,flags=,originalFreq=76
word=appien,f=76,flags=,originalFreq=76
word=applaudit,f=76,flags=,originalFreq=76
word=appose,f=76,flags=,originalFreq=76
word=apprenaient,f=76,flags=,originalFreq=76
word=approchés,f=76,flags=,originalFreq=76
word=appréciations,f=76,flags=,originalFreq=76
word=aquariophilie,f=76,flags=,originalFreq=76
word=arabesques,f=76,flags=,originalFreq=76
word=arachnides,f=76,flags=,originalFreq=76
word=arborait,f=76,flags=,originalFreq=76
word=arborées,f=76,flags=,originalFreq=76
word=archange,f=76,flags=,originalFreq=76
word=ardoisières,f=76,flags=,originalFreq=76
word=argilo-calcaires,f=76,flags=,originalFreq=76
word=arriverait,f=76,flags=,originalFreq=76
word=arrêtera,f=76,flags=,originalFreq=76
word=arsenault,f=76,flags=,originalFreq=76
word=arte,f=76,flags=,originalFreq=76
word=artilleur,f=76,flags=,originalFreq=76
word=aruba,f=76,flags=,originalFreq=76
word=asphalte,f=76,flags=,originalFreq=76
word=associait,f=76,flags=,originalFreq=76
word=assortiment,f=76,flags=,originalFreq=76
word=assujettie,f=76,flags=,originalFreq=76
word=assumait,f=76,flags=,originalFreq=76
word=assène,f=76,flags=,originalFreq=76
word=astrophysicien,f=76,flags=,originalFreq=76
word=asynchrones,f=76,flags=,originalFreq=76
word=attachante,f=76,flags=,originalFreq=76
word=attachent,f=76,flags=,originalFreq=76
word=attenants,f=76,flags=,originalFreq=76
word=atterrissent,f=76,flags=,originalFreq=76
word=attiques,f=76,flags=,originalFreq=76
word=attitrée,f=76,flags=,originalFreq=76
word=attribuaient,f=76,flags=,originalFreq=76
word=aubaine,f=76,flags=,originalFreq=76
word=augmentaient,f=76,flags=,originalFreq=76
word=augures,f=76,flags=,originalFreq=76
word=aurions,f=76,flags=,originalFreq=76
word=auto-immunes,f=76,flags=,originalFreq=76
word=avenant,f=76,flags=,originalFreq=76
word=azerbaïdjanaise,f=76,flags=,originalFreq=76
word=bactériens,f=76,flags=,originalFreq=76
word=bagnes,f=76,flags=,originalFreq=76
word=balaie,f=76,flags=,originalFreq=76
word=balayant,f=76,flags=,originalFreq=76
word=bananiers,f=76,flags=,originalFreq=76
word=barbacane,f=76,flags=,originalFreq=76
word=barcelonais,f=76,flags=,originalFreq=76
word=basal,f=76,flags=,originalFreq=76
word=bayou,f=76,flags=,originalFreq=76
word=beaux-parents,f=76,flags=,originalFreq=76
word=berceuse,f=76,flags=,originalFreq=76
word=biaisé,f=76,flags=,originalFreq=76
word=bianconero,f=76,flags=,originalFreq=76
word=bibles,f=76,flags=,originalFreq=76
word=bibliographe,f=76,flags=,originalFreq=76
word=bibliographies,f=76,flags=,originalFreq=76
word=bienséance,f=76,flags=,originalFreq=76
word=bifurquer,f=76,flags=,originalFreq=76
word=bikini,f=76,flags=,originalFreq=76
word=billettes,f=76,flags=,originalFreq=76
word=bimensuelle,f=76,flags=,originalFreq=76
word=bipédie,f=76,flags=,originalFreq=76
word=bitumes,f=76,flags=,originalFreq=76
word=blâmer,f=76,flags=,originalFreq=76
word=blâmé,f=76,flags=,originalFreq=76
word=bonneterie,f=76,flags=,originalFreq=76
word=booster,f=76,flags=,originalFreq=76
word=bordels,f=76,flags=,originalFreq=76
word=bordereau,f=76,flags=,originalFreq=76
word=bouclés,f=76,flags=,originalFreq=76
word=bouquetin,f=76,flags=,originalFreq=76
word=bousculé,f=76,flags=,originalFreq=76
word=bovines,f=76,flags=,originalFreq=76
word=boyard,f=76,flags=,originalFreq=76
word=braconniers,f=76,flags=,originalFreq=76
word=branchée,f=76,flags=,originalFreq=76
word=brioche,f=76,flags=,originalFreq=76
word=brochets,f=76,flags=,originalFreq=76
word=brodées,f=76,flags=,originalFreq=76
word=brosses,f=76,flags=,originalFreq=76
word=brutalités,f=76,flags=,originalFreq=76
word=buses,f=76,flags=,originalFreq=76
word=butane,f=76,flags=,originalFreq=76
word=buvette,f=76,flags=,originalFreq=76
word=buveurs,f=76,flags=,originalFreq=76
word=bâlois,f=76,flags=,originalFreq=76
word=bâtonnet,f=76,flags=,originalFreq=76
word=c'en,f=76,flags=,originalFreq=76
word=cadencée,f=76,flags=,originalFreq=76
word=caennaise,f=76,flags=,originalFreq=76
word=cafetière,f=76,flags=,originalFreq=76
word=café-concert,f=76,flags=,originalFreq=76
word=cagnotte,f=76,flags=,originalFreq=76
word=cal,f=76,flags=,originalFreq=76
word=calanques,f=76,flags=,originalFreq=76
word=calembours,f=76,flags=,originalFreq=76
word=calligraphies,f=76,flags=,originalFreq=76
word=camembert,f=76,flags=,originalFreq=76
word=camouflé,f=76,flags=,originalFreq=76
word=camélias,f=76,flags=,originalFreq=76
word=cancérogène,f=76,flags=,originalFreq=76
word=canettes,f=76,flags=,originalFreq=76
word=canin,f=76,flags=,originalFreq=76
word=cannelures,f=76,flags=,originalFreq=76
word=canulars,f=76,flags=,originalFreq=76
word=capella,f=76,flags=,originalFreq=76
word=captant,f=76,flags=,originalFreq=76
word=capuche,f=76,flags=,originalFreq=76
word=carcinome,f=76,flags=,originalFreq=76
word=caribous,f=76,flags=,originalFreq=76
word=caricaturale,f=76,flags=,originalFreq=76
word=carmes,f=76,flags=,originalFreq=76
word=carmin,f=76,flags=,originalFreq=76
word=casiers,f=76,flags=,originalFreq=76
word=caséine,f=76,flags=,originalFreq=76
word=catalytiques,f=76,flags=,originalFreq=76
word=caténaires,f=76,flags=,originalFreq=76
word=causses,f=76,flags=,originalFreq=76
word=cautionner,f=76,flags=,originalFreq=76
word=centre-bourg,f=76,flags=,originalFreq=76
word=centuriates,f=76,flags=,originalFreq=76
word=cerclé,f=76,flags=,originalFreq=76
word=cervical,f=76,flags=,originalFreq=76
word=challengers,f=76,flags=,originalFreq=76
word=challenges,f=76,flags=,originalFreq=76
word=chamaniques,f=76,flags=,originalFreq=76
word=chancelière,f=76,flags=,originalFreq=76
word=chanfrein,f=76,flags=,originalFreq=76
word=changeaient,f=76,flags=,originalFreq=76
word=charcuteries,f=76,flags=,originalFreq=76
word=chasseuse,f=76,flags=,originalFreq=76
word=cheminements,f=76,flags=,originalFreq=76
word=chevalets,f=76,flags=,originalFreq=76
word=chics,f=76,flags=,originalFreq=76
word=chiffrage,f=76,flags=,originalFreq=76
word=chignon,f=76,flags=,originalFreq=76
word=choisissaient,f=76,flags=,originalFreq=76
